frame,timestamp,mean_magnitude_px_frame,mean_signal
991,2025-12-04 17:51:09.743575,0.9781383,93.73885841229541
992,2025-12-04 17:51:09.758545,1.0546,93.85714285714286
993,2025-12-04 17:51:09.795355,1.145682,93.90293330915355
994,2025-12-04 17:51:09.824844,1.0721047,93.97823820102462
995,2025-12-04 17:51:10.110405,1.0633547,93.87246679058802
996,2025-12-04 17:51:10.127399,0.9696304,93.95906061567756
997,2025-12-04 17:51:10.162232,1.0775385,94.105635399193
998,2025-12-04 17:51:10.192414,1.1219021,94.09071949947862
999,2025-12-04 17:51:10.486606,0.9294432,94.19118647141497
1000,2025-12-04 17:51:10.502591,0.9504168,94.38191957201795
1001,2025-12-04 17:51:10.540105,1.0729566,94.54948542412839
1002,2025-12-04 17:51:10.567778,1.0238036,94.71419504012331
1003,2025-12-04 17:51:10.854856,1.0074188,94.46769732964592
1004,2025-12-04 17:51:10.868037,1.0559037,94.34710069365734
1005,2025-12-04 17:51:10.905139,0.91009516,94.08206011696967
1006,2025-12-04 17:51:10.935487,0.92370874,93.89273246588385
1007,2025-12-04 17:51:11.291206,1.0789598,94.01001949494491
1008,2025-12-04 17:51:11.304040,0.88324285,94.02489005757809
1009,2025-12-04 17:51:11.341752,0.8670161,93.99011651629868
1010,2025-12-04 17:51:11.371632,1.0016782,94.15151652536609
1011,2025-12-04 17:51:11.681185,1.0993385,93.87033594777168
1012,2025-12-04 17:51:11.694536,0.9567602,93.84299768780886
1013,2025-12-04 17:51:11.731824,1.0274011,93.93117831074035
1014,2025-12-04 17:51:11.762418,0.8503453,94.04855601396382
1015,2025-12-04 17:51:12.061081,0.92325467,94.0142358434964
1016,2025-12-04 17:51:12.073920,1.061857,93.88792673527678
1017,2025-12-04 17:51:12.112885,0.95154804,93.94700095207871
1018,2025-12-04 17:51:12.142365,0.85074764,93.9328104456635
1019,2025-12-04 17:51:12.433535,0.94789475,93.79036133653716
1020,2025-12-04 17:51:12.448878,1.081819,93.94672892959152
1021,2025-12-04 17:51:12.485372,0.9888682,94.05848483474634
1022,2025-12-04 17:51:12.515445,1.0456712,94.23992383370359
1023,2025-12-04 17:51:12.813442,1.0325305,94.25987214943102
1024,2025-12-04 17:51:12.827358,0.98750806,94.57623430203563
1025,2025-12-04 17:51:12.863678,0.9728036,94.90928050052138
1026,2025-12-04 17:51:12.893600,1.0352863,95.03427483338622
1027,2025-12-04 17:51:13.183218,0.97959816,96.81230448383734
1028,2025-12-04 17:51:13.194767,1.2867829,95.75613184023213
1029,2025-12-04 17:51:13.236274,1.2082922,95.00856870834656
1030,2025-12-04 17:51:13.263985,1.0764021,94.96255157092986
1031,2025-12-04 17:51:13.572047,1.0575163,95.05127623883574
1032,2025-12-04 17:51:13.585421,0.9153848,94.68817155551525
1033,2025-12-04 17:51:13.623451,0.8358461,94.07571292560185
1034,2025-12-04 17:51:13.655281,1.048242,94.03323208051866
1035,2025-12-04 17:51:13.956411,0.96981436,93.77662420093394
1036,2025-12-04 17:51:13.970790,0.9716322,93.91086729836333
1037,2025-12-04 17:51:14.005563,1.0492175,93.9508546039806
1038,2025-12-04 17:51:14.036251,1.0991672,94.11361472548397
1039,2025-12-04 17:51:14.319415,1.0366122,94.05880219431474
1040,2025-12-04 17:51:14.331412,0.89745504,93.96527179580178
1041,2025-12-04 17:51:14.371748,0.98856485,93.98644421272158
1042,2025-12-04 17:51:14.402859,1.0648309,93.89522600534977
1043,2025-12-04 17:51:14.696492,0.9208743,93.77517341433558
1044,2025-12-04 17:51:14.710773,0.85261196,94.12105000680056
1045,2025-12-04 17:51:14.746734,0.8502863,94.05095887926736
1046,2025-12-04 17:51:14.775541,1.0808616,94.22577866436959
1047,2025-12-04 17:51:15.066682,1.0717881,94.39728884254431
1048,2025-12-04 17:51:15.084971,1.0829313,94.86131386861314
1049,2025-12-04 17:51:15.111047,0.9670803,95.48660289250579
1050,2025-12-04 17:51:15.148425,1.0611368,95.70902661286667
1051,2025-12-04 17:51:15.440971,1.0159292,95.68232307204062
1052,2025-12-04 17:51:15.455455,1.1611242,95.76887156004896
1053,2025-12-04 17:51:15.493446,1.3069644,95.39692614589472
1054,2025-12-04 17:51:15.521597,1.1103284,95.17468377385863
1055,2025-12-04 17:51:15.836964,0.8998403,95.11805775944144
1056,2025-12-04 17:51:15.853226,1.1538631,94.10899034320171
1057,2025-12-04 17:51:15.890163,1.0809141,93.60135104501973
1058,2025-12-04 17:51:16.130284,0.98403585,93.59808677517341
1059,2025-12-04 17:51:16.143661,0.98638046,93.78337942603255
1060,2025-12-04 17:51:16.182288,0.9541821,93.79312689849027
1061,2025-12-04 17:51:16.210796,0.91989684,93.84014145169334
1062,2025-12-04 17:51:16.504835,0.9757177,93.7639751552795
1063,2025-12-04 17:51:16.516972,0.95496583,93.66763385773224
1064,2025-12-04 17:51:16.556791,1.0269212,93.6375300358163
1065,2025-12-04 17:51:16.585308,1.0473357,93.83365824908192
1066,2025-12-04 17:51:16.882284,0.8847361,95.50609783742122
1067,2025-12-04 17:51:16.897597,1.2378663,94.34342839008025
1068,2025-12-04 17:51:16.934673,1.1525398,93.739674479757
1069,2025-12-04 17:51:16.965528,1.1014019,93.66749784648864
1070,2025-12-04 17:51:17.259783,1.2459038,93.89223375799067
1071,2025-12-04 17:51:17.273086,1.1186835,93.96708527904974
1072,2025-12-04 17:51:17.314507,0.94526106,93.84299768780886
1073,2025-12-04 17:51:17.343521,0.9488579,93.85378791313416
1074,2025-12-04 17:51:17.654651,1.0177734,93.95915128983997
1075,2025-12-04 17:51:17.708785,0.94347227,93.95380151425852
1076,2025-12-04 17:51:17.857833,0.9879403,94.35154372761481
1077,2025-12-04 17:51:17.872183,0.99021554,94.90216257877317
1078,2025-12-04 17:51:17.906380,1.0313194,95.42340300131478
1079,2025-12-04 17:51:17.937828,1.1047586,95.48098109443714
1080,2025-12-04 17:51:18.247237,1.3161113,95.31926372580133
1081,2025-12-04 17:51:18.260124,1.1577666,95.34329237883665
1082,2025-12-04 17:51:18.309229,1.158773,95.48057306070635
1083,2025-12-04 17:51:18.331062,0.9933979,95.3694065376071
1084,2025-12-04 17:51:18.627451,1.0693152,95.35934170558099
1085,2025-12-04 17:51:18.641634,1.2592292,95.52949177131977
1086,2025-12-04 17:51:18.679544,1.2112333,95.62828127125175
1087,2025-12-04 17:51:18.709657,1.056859,95.63344969850841
1088,2025-12-04 17:51:18.995349,0.95760125,95.46910277916308
1089,2025-12-04 17:51:19.007388,0.9672254,95.18257242598722
1090,2025-12-04 17:51:19.045520,1.2068508,95.06020764383189
1091,2025-12-04 17:51:19.075488,1.1814356,95.04234483383959
1092,2025-12-04 17:51:19.367753,1.1255773,94.93389853561227
1093,2025-12-04 17:51:19.381181,1.3188509,94.98050505508455
1094,2025-12-04 17:51:19.417034,1.2036389,94.99773314594006
1095,2025-12-04 17:51:19.448973,1.0797693,94.79353493222106
1096,2025-12-04 17:51:19.742021,1.0393028,94.82622296776533
1097,2025-12-04 17:51:19.756135,1.1780522,94.74824318810354
1098,2025-12-04 17:51:19.788483,0.85104305,96.03599764247178
1099,2025-12-04 17:51:19.821665,1.0059415,95.16883529038401
1100,2025-12-04 17:51:20.113509,0.96473545,94.83012195674843
1101,2025-12-04 17:51:20.127440,0.9883516,94.95742848075442
1102,2025-12-04 17:51:20.166727,0.95837647,95.11878315274063
1103,2025-12-04 17:51:20.193649,1.0439166,94.95620437956204
